filter_i,filter_j,delta_mse,t_stat,p_value,significant
12,29,-1.4456608710133878e-07,-1.4498696157060025,0.9264492896435094,False
12,30,5.118487251820625e-07,0.2285484636518646,0.4096104293766227,False
12,31,2.191460790612609e-09,0.719750488250765,0.2358410708004799,False
12,32,-3.682122269310639e-07,-0.5082979493263658,0.6943766271033694,False
12,33,1.7213102054824958e-08,1.6463799504684302,0.0498460551126937,False
12,34,-1.9153888786149767e-07,-0.4337212259645486,0.6677535791050524,False
12,35,-2.2477099292927963e-08,-0.3430518311474232,0.6342195143484164,False
13,13,0.0005010233144275,8.899322863501816,2.9050705007875703e-19,True
13,14,-2.393657494437207e-09,-0.0331105265958372,0.5132067069366198,False
13,15,6.881492264909639e-09,0.1318375750181607,0.4475566591944994,False
13,16,0.0001231094356626,3.832828840748628,6.34198253175412e-05,True
13,17,1.6400388631154783e-05,2.752835621494023,0.0029551883721721,False
13,18,1.2995971410134644e-08,0.0618157674377718,0.4753549022420523,False
13,19,9.318604554664487e-09,0.054989156382618,0.4780736658607314,False
13,20,0.0007084274548105,9.341435751816626,4.9484643396772296e-21,True
13,21,-4.736342429367824e-10,-0.3135786335439565,0.6230787733785801,False
13,22,2.764530506738083e-07,0.9453445944553628,0.1722438704554326,False
13,23,7.14939858426078e-08,0.6853339230553602,0.2465682711473263,False
13,24,-1.7382197370352517e-07,-1.1184572383188405,0.8683113190730627,False
13,25,3.469073250883525e-09,0.1029353345164193,0.459007362055979,False
13,26,1.8102249669027515e-05,1.8825081713824492,0.0298865497804583,False
13,27,-1.015848241081585e-07,-2.069889597438572,0.9807659875481426,False
13,28,5.780452738690656e-06,0.5225428229623208,0.3006474261477049,False
13,29,4.838842642129748e-07,1.3055770220062948,0.0958513505802095,False
13,30,-4.246622253845089e-08,-0.5257550282543391,0.7004695723015208,False
13,31,1.6872095898179398e-07,0.3301558103196022,0.3706418383408499,False
13,32,0.0002752626314759,9.487159242661678,1.2393710383473576e-21,True
13,33,0.0002375062176724,8.269123683773786,6.91856168629196e-17,True
13,34,-1.5741095921839587e-05,-1.3088194163689415,0.9046991002948293,False
13,35,-1.4553247495996402e-08,-1.1196352255896684,0.8685625774278656,False
14,14,-1.6712804153939942e-06,-0.7894027827778062,0.7850597338131826,False
14,15,2.0787064158867002e-07,1.0706452525037924,0.1421671778895889,False
14,16,1.0626063158269972e-05,1.9716135905928571,0.0243297363677691,False
14,17,-1.75339579300271e-07,-1.6117528832246326,0.9464888475757676,False
14,18,3.6412137749408653e-09,0.647813928749311,0.2585542031770196,False
14,19,9.147597302217036e-05,4.631284169270089,1.8217850533823595e-06,True
14,20,1.0029415307144518e-06,3.39729388204275,0.0003405554464081,False
14,21,0.000334849813953,8.248134935713955,8.246330232043801e-17,True
14,22,0.0004748216306325,7.549229266077166,2.2278693942826182e-14,True
14,23,-4.45325998299495e-09,-0.9223168916165068,0.8218160273690776,False
14,24,-1.140052532377922e-07,-1.4628858469069563,0.9282474148862766,False
14,25,-6.95696940056223e-08,-1.1448685002538517,0.873865326315486,False
14,26,1.104756677250407e-07,1.00806275818779,0.1567147102516193,False
14,27,-4.917175999707979e-09,-0.2580965504063525,0.6018332493904218,False
14,28,-7.056814865791239e-06,-1.5578046049615109,0.9403569138823537,False
14,29,-1.2322931979724672e-05,-2.12511857558474,0.983209091300087,False
14,30,6.332708579748214e-09,0.186663366541287,0.4259626849864764,False
14,31,-9.019954561040322e-09,-3.129700761226142,0.9991245531585898,False
14,32,-2.8964045668544718e-06,-4.148707301133183,0.999983253325908,False
14,33,-1.2205219945826684e-07,-1.6678863278413747,0.952327588783603,False
14,34,2.502056872799585e-07,0.2808690020868934,0.3894060441441326,False
14,35,-6.062383590688114e-07,-0.8230053812405198,0.7947454873788906,False
15,15,1.466334387245638e-09,2.644645939733514,0.0040901533008221,False
15,16,-2.8365293474053037e-06,-2.520040829274078,0.9941313293473352,False
15,17,9.574051773597605e-07,1.4440872717976991,0.0743604800615713,False
15,18,5.858123763857748e-09,0.6945746900901615,0.2436626213996554,False
15,19,1.0168590591774773e-07,4.078938232208978,2.265743323505737e-05,True
15,20,1.9441563026134645e-08,0.6233887569478711,0.2665160244464113,False
15,21,0.0026176725514233,21.77723720401617,6.1417614602207324e-105,True
15,22,8.309217314206307e-09,1.1055053303141842,0.1344731157363146,False
15,23,9.375876963702012e-09,1.116901729785622,0.1320209700618359,False
15,24,-2.49837768251382e-07,-2.6204401463705755,0.995607799009082,False
15,25,1.9712480536782092e-08,1.178814633207862,0.1192389221058824,False
15,26,3.82460676462415e-08,0.8925067859446333,0.186062917507311,False
15,27,3.1791095977951045e-08,0.8241407190704505,0.2049318520805285,False
15,28,-1.9776327064846558e-07,-0.7199505941671931,0.7642205381191116,False
15,29,3.023564545401314e-07,2.4759980251409024,0.0066449281203932,False
15,30,-3.367729846104339e-07,-2.926065651425928,0.9982828028250974,False
15,31,-1.3264829235026811e-08,-0.9861077763862044,0.8379573986925275,False
15,32,8.938681276049465e-05,3.550926358204138,0.0001921226608524,False
15,33,3.9516227843705565e-05,2.8177196520103296,0.0024192899299648,False
15,34,3.268057113814393e-08,0.6694975652185696,0.2515906781125352,False
15,35,0.0001870622945716,6.290442076570067,1.596431067028877e-10,True
16,16,0.0003780636470764,7.742139420492089,4.983299614622608e-15,True
16,17,1.2932612314386917e-08,2.1763012610257846,0.0147688020182714,False
16,18,5.1897028896519266e-08,0.5789432564643333,0.2813150901900995,False
16,19,-8.364971826324563e-09,-0.1154768850539457,0.5459661878035605,False
16,20,-5.965410423414141e-07,-0.4299812791394236,0.6663944044306862,False
16,21,7.4301278800703585e-06,2.4235280562600705,0.0076871203220384,False
16,22,9.866704431260589e-07,0.8661694615884905,0.1932007852668535,False
16,23,-2.4195998094000973e-08,-1.568442819249059,0.941607789095084,False
16,24,-1.4147347293658186e-08,-1.5688191701501102,0.9416516613681296,False
16,25,-1.133011124920813e-07,-1.1095254611814505,0.8663954350163748,False
16,26,-2.0977768411256648e-09,-0.5559392715228593,0.7108725181013094,False
16,27,-1.0863843158404053e-07,-0.8539959326636848,0.803444245838273,False
16,28,-2.9186053573937443e-09,-0.0628173915091769,0.5250439107147966,False
16,29,1.1475034256136497e-07,0.9480010916711362,0.1715668374465755,False
16,30,9.377876995131372e-05,4.713940422371636,1.2182660973534565e-06,True
16,31,3.7406884985102806e-06,0.7103666243333756,0.2387401342425308,False
16,32,-3.9072247659532884e-08,-1.622094100482628,0.9476051129395836,False
16,33,5.611723827314563e-05,2.9069414004239955,0.0018257432907408,False
16,34,1.2568504015320059e-09,2.1305312030639407,0.0165664277710484,False
16,35,2.0302711334352352e-07,0.3997496935032597,0.3446713334975365,False
17,17,0.0006330834003165,9.614166357199888,3.6454990060707874e-22,True
17,18,2.4522098129864393e-08,0.4179142598337178,0.3380058385860589,False
17,19,-6.453583267784779e-08,-1.81283930478625,0.9650685705732776,False
17,20,1.749705234033172e-07,0.2619396349621885,0.3966845533686461,False
17,21,8.007428609069223e-10,1.8843838594567868,0.0297595568225255,False
17,22,-4.8217380310688895e-08,-0.5193991916829458,0.6982576041392017,False
17,23,3.711516782800573e-08,2.640816856254027,0.0041366605159297,False
17,24,6.622858927585185e-05,1.9950783432366777,0.0230199919867964,False
17,25,-1.9338089884968213e-07,-0.9522461546747076,0.8295115213255316,False
17,26,-3.871558647006168e-07,-2.3612495957554542,0.9908912785836788,False
17,27,-1.8429396675401225e-08,-0.9599561927279636,0.8314589488111945,False
17,28,8.619527761766221e-06,2.2332960771569583,0.0127670098403934,False
17,29,3.1434094125870615e-05,2.622781696450142,0.0043621354813792,False
17,30,0.0002527159231249,5.429133785293165,2.845119843808732e-08,True
17,31,2.0095892978133637e-05,1.3338029470472206,0.0911373893466936,False
17,32,1.3718390619033016e-06,0.2362422121108384,0.4066228673255454,False
17,33,7.4229424171790015e-06,0.9065042424410268,0.1823367872790844,False
17,34,1.7821996323164058e-08,0.3160732319676549,0.3759741496232119,False
17,35,5.7285262300865725e-05,2.911594276121436,0.0017987747997985,False
18,18,8.837123459670693e-05,3.0006665206110075,0.0013476392446892,False
18,19,-4.182648262940347e-05,-2.5558062400602366,0.9947013678136516,False
18,20,-3.75639466199118e-08,-0.5632446606309929,0.713364535789786,False
18,21,2.8604075552607355e-08,1.975834178739516,0.0240896416087947,False
18,22,-9.830185263126625e-06,-2.152930021441487,0.9843354252467876,False
18,23,1.9925113292629248e-07,2.0962442619450488,0.0180328772123446,False
18,24,-1.208083322268294e-08,-0.5691088191861944,0.7153575206147768,False
18,25,-1.7856546037364751e-06,-1.3108989622014462,0.9050509109403696,False
18,26,1.9254956740155652e-08,1.2744454672734251,0.1012558810602184,False
18,27,1.1518916664954305e-07,0.1707514611338747,0.4322099585626609,False
18,28,3.24543378837916e-07,0.3302108766277897,0.3706210356421842,False
18,29,8.274082574644127e-08,2.039902770184697,0.0206827389914292,False
18,30,3.173296818204108e-06,0.2285779642805055,0.4095989638284786,False
18,31,1.906603756651748e-05,1.0513974091781333,0.1465407012850039,False
18,32,5.620902356895385e-07,1.430758054264892,0.0762530418148103,False
18,33,-1.5691587123001227e-06,-1.3070789040218476,0.9044039091595334,False
18,34,-9.105390574859484e-08,-1.4411306913826687,0.9252228535785963,False
18,35,-1.556097345201124e-06,-2.7318917977045567,0.9968502572891116,False
19,19,3.0854340593577945e-07,4.857750098188915,5.955048018556226e-07,True
19,20,-9.606469575373922e-07,-2.8114799500008285,0.9975332915117318,False
19,21,0.0001656576496316,6.997066283872561,1.3239775537716734e-12,True
19,22,-1.553898982820101e-07,-0.3735390922609556,0.645625546535058,False
19,23,2.5430448857832744e-08,2.857314891204091,0.0021371275660463,False
19,24,-6.831893273329115e-09,-0.0962638167768788,0.5383442750888082,False
19,25,-2.1239867464828421e-07,-2.124924449637408,0.9832009921071576,False
19,26,-4.624061489266751e-07,-2.6701605282852623,0.9962079728223524,False
19,27,-7.314940262403979e-07,-2.4761533762075767,0.9933579622952936,False
19,28,0.0001486202090745,4.5731608228030005,2.4081025777852997e-06,True
19,29,-3.222314433060092e-07,-1.0686320292189015,0.857379555677709,False
19,30,-5.545667480788552e-09,-0.0747854622091756,0.5298071395999346,False
19,31,-7.783231836810955e-09,-1.0027420435473742,0.8420048011961544,False
19,32,8.19694605525001e-07,2.366550758270644,0.0089793308439793,False
19,33,1.1286294920864749e-07,0.2447002940977429,0.4033447735712725,False
19,34,-6.068393010316696e-10,-0.0075051720083465,0.5029940867198429,False
19,35,-5.69964470287232e-07,-1.708359702018688,0.9562119547978242,False
20,20,1.0030257868720582e-07,0.5924151176963867,0.276787719156104,False
20,21,1.398215090375743e-07,2.403018341339403,0.0081320726030833,False
20,22,-1.25900925240785e-07,-4.076571560863186,0.9999771109046248,False
20,23,-8.999130329812034e-08,-0.7669964383952502,0.7784562957252542,False
20,24,3.525774117107971e-09,0.1393732239304503,0.4445779076212142,False
20,25,4.836463267565705e-05,2.806305944831165,0.0025066640830022,False
20,26,1.0367104863462373e-07,0.5853257510189592,0.2791657284680919,False
20,27,5.890415266662785e-09,0.2478071535793863,0.402142340313992,False
20,28,-3.3059404103141794e-08,-0.4808433343322925,0.6846849788532294,False
20,29,1.630347287573386e-05,2.1846119541359093,0.0144610673037827,False
20,30,2.613881520119321e-07,2.7130038530137064,0.0033350061226277,False
20,31,0.0008499360410496,11.062455006519256,1.032644423858727e-28,True
20,32,-1.3244203955764533e-07,-0.2116338304354358,0.5838031932653045,False
20,33,4.108410576009192e-05,3.5186151598518665,0.0002171034310789,False
20,34,-3.012093827692297e-07,-1.9817217794226272,0.9762419560136136,False
20,35,1.13898177005467e-05,1.3480564781529651,0.0888232923535303,False
21,21,0.0001379135355819,7.052747807352931,8.889268333445021e-13,True
21,22,0.0001659643021412,4.7599947433991785,9.70808460775652e-07,True
21,23,3.5086757179669803e-06,2.589429593204629,0.0048082059897829,False
21,24,1.231891531006113e-07,2.819598599054651,0.0024051733410732,False
21,25,-1.5068539482854248e-07,-2.637365641607484,0.995821016950667,False
21,26,4.272979197139648e-07,1.8894993934391573,0.0294154848958359,False
21,27,7.793532930122637e-09,1.0137996890597394,0.155341728987154,False
21,28,4.490892422381876e-07,1.940498301544024,0.0261625064658201,False
21,29,1.4489705435494216e-08,2.784469570771339,0.0026818178796769,False
21,30,3.281215322203934e-05,2.028914294996499,0.0212362664928056,False
21,31,2.023586489485752e-07,1.1486347335665503,0.1253561785281556,False
21,32,5.0976268539670855e-05,2.56128044068963,0.0052158719412293,False
21,33,0.0005155389662832,9.426478823945178,2.2114497561487896e-21,True
21,34,-1.1762505891965702e-05,-1.2269053094909597,0.8900678972958812,False
21,35,0.0003285772982053,8.813761282818918,6.248948788864436e-19,True
22,22,9.734711784403773e-05,2.377390459414842,0.008719758964152,False
22,23,2.3300933094105858e-07,3.28415838623485,0.0005118033260657,False
22,24,-1.0376094223829568e-06,-2.205584036238656,0.9862910684330894,False
22,25,-2.434819919017173e-07,-1.4362020297275429,0.9245243080189136,False
22,26,9.056054750544719e-08,0.0436720159575189,0.4825830138816717,False
22,27,5.354019594960846e-05,3.0960030295048293,0.0009813068878129,False
22,28,-5.86946362091112e-06,-0.7281126677210477,0.7667259126793262,False
22,29,8.388121386815328e-06,3.1306247375660385,0.0008726979936887,False
22,30,-1.4836192274714222e-09,-0.1015992433475733,0.5404623976096241,False
22,31,-1.510267679805111e-07,-2.846852034132043,0.9977913689866056,False
22,32,1.235377453667752e-07,0.7136314908738705,0.2377292760688666,False
22,33,-2.8091852755096625e-07,-0.6904722771398283,0.7550497103487681,False
22,34,3.812967275251822e-09,0.1965523135443262,0.4220893618107316,False
22,35,6.232603936950909e-06,0.9582413180201732,0.1689729585632806,False
23,23,-4.134529518751151e-08,-0.5077717606091942,0.694192124398937,False
23,24,-7.798876566766921e-08,-1.7572215534401046,0.9605567837348836,False
23,25,-2.828086032025112e-08,-0.3657126222468869,0.64270943032333,False
23,26,-7.879761199092172e-08,-0.4515750672235342,0.6742114115278586,False
23,27,-2.126544274005937e-07,-1.5668150118761957,0.9414177326163636,False
23,28,0.0001141800385084,3.70512237028164,0.0001057629514554,False
23,29,4.675489861938331e-08,0.4810170112172468,0.3152533014079891,False
23,30,5.14810594154369e-09,0.3358962510377579,0.3684752867815121,False
23,31,-3.2676329198011445e-08,-1.2488618703058656,0.8941391523322311,False
23,32,-7.10978156348574e-08,-0.7162196603991645,0.7630703938327621,False
23,33,-1.3362411621642424e-08,-0.04179035452298,0.5166670008844444,False
23,34,-2.494406459163656e-08,-2.0777833458499653,0.9811326874943724,False
23,35,6.451416538766352e-07,0.8352332104078539,0.2017952874195129,False
24,24,6.311664037639275e-05,3.4119009490929577,0.0003228238397123,False
24,25,7.363444456132129e-05,3.9540819425487537,3.846964466658834e-05,True
24,26,-6.167749089236452e-10,-0.1155535451103376,0.5459965672121205,False
24,27,3.226640785669588e-07,1.2579467005919045,0.1042085785356793,False
24,28,7.183716661529616e-05,2.9690859484088103,0.0014941736105678,False
24,29,9.882599982802277e-08,1.0475458909036386,0.1474265786195349,False
24,30,-2.4225084871432045e-07,-1.535390206481514,0.9376526978400636,False
24,31,-1.5259198349326653e-08,-0.1146726296832279,0.5456474554177893,False
24,32,6.477051101683173e-06,1.2018806537990108,0.1147078526297153,False
24,33,1.530245185676904e-06,1.9133441025044489,0.0278549811753766,False
24,34,-1.317407196665954e-07,-2.496737754156952,0.9937312555958806,False
24,35,5.098838018469111e-10,0.020846682539336,0.4916840226287515,False
25,25,3.9774466387143554e-08,0.159339447353657,0.436701057101695,False
25,26,-3.817604010691866e-08,-0.7584510820605775,0.7759076428624554,False
25,27,1.3035014490014871e-06,0.7275050054255856,0.233460100704765,False
25,28,-2.393995828242623e-07,-0.3128934449202414,0.6228185108051572,False
25,29,6.061194653739221e-05,3.629932320676637,0.0001418951226685,False
25,30,5.417536613094853e-06,3.139933549394961,0.0008454435016046,False
25,31,4.614563806626393e-07,1.9838929851131328,0.0236367312556324,False
25,32,-1.3658355335621764e-08,-0.3618293374751818,0.6412594193213188,False
25,33,0.0006091021350584,10.297657227071126,3.8317066542698728e-25,True
25,34,2.651672659226278e-09,0.2224558676991328,0.4119799861255743,False
25,35,-7.959956604963736e-08,-0.9169921079139124,0.8204243066964034,False
26,26,5.548985791392624e-05,2.95252240311657,0.0015767094786746,False
26,27,-3.7508283412535093e-07,-0.5083397709940586,0.694391289328212,False
26,28,-3.282671912074875e-07,-1.7982448836927902,0.9639277521374376,False
26,29,-5.706840155994541e-08,-1.527279613234095,0.9366509544523904,False
26,30,-1.202495354846178e-06,-0.0810133673882953,0.5322841700766778,False
26,31,-4.179037489393522e-07,-1.3497198283234249,0.9114438800174464,False
26,32,1.5629308336428949e-06,3.561644666948016,0.0001844478849934,False
26,33,0.0005450359894894,9.393502995946973,3.0246687149796777e-21,True
26,34,3.2371424651955756e-08,0.8055494175589459,0.2102533475084111,False
26,35,2.332378379321653e-08,0.2027275535000922,0.4196744228520715,False
27,27,0.0003005782782565,7.597877147603378,1.5324064839749844e-14,True
27,28,1.0375802617090812e-07,1.2990878117458475,0.0969600202093771,False
27,29,-9.310994641964498e-08,-1.3897019338297891,0.9176870710441632,False
27,30,4.207279289403232e-07,2.079407603164858,0.0187926009139006,False
27,31,-6.155931231432987e-08,-0.5836337248415956,0.7202652450626834,False
27,32,6.165626018628245e-07,0.798347635996321,0.2123363672698826,False
27,33,0.0018978873267769,17.363627131349233,1.2508130736386343e-67,True
27,34,3.1445102649740875e-05,1.915442658055985,0.0277210076653764,False
27,35,-3.4671565174448915e-08,-0.5337393326375811,0.7032378170462339,False
28,28,1.561461431265343e-05,1.1900829529226398,0.1170098402621966,False
28,29,-7.801477686086855e-09,-1.5086244120222063,0.9342993104607544,False
28,30,1.4564696471097704e-07,1.216410768244736,0.1119172351284742,False
28,31,-1.6305308236042038e-05,-1.252255474579672,0.8947585529818451,False
28,32,-2.374894734202826e-07,-2.7074414867136243,0.996608598087936,False
28,33,0.0007499350467696,10.681296485075771,6.670281509520102e-27,True
28,34,-4.9880372898769565e-06,-1.7625176950700572,0.9610058810982516,False
28,35,9.238794154953212e-05,2.702698572135189,0.0034401648304132,False
29,29,0.000144190256833,3.983968541210327,3.393694027156879e-05,True
29,30,1.437793883951599e-07,1.767444620773816,0.038580076768667,False
29,31,1.5829914445930626e-07,2.2268705770146027,0.0129802745339476,False
29,32,-4.6082924143320276e-08,-0.4462709866035305,0.6722982369604162,False
29,33,0.0005207651993259,10.008254222990931,7.393749961698698e-24,True
29,34,3.70273511407504e-07,1.7663490175604215,0.0386718364318464,False
29,35,-7.0419821440737e-07,-0.6438599093605345,0.7401653201641318,False
30,30,-3.554452632670291e-05,-3.04372207283586,0.9988310129810788,False
30,31,-1.936141842406869e-07,-2.3685801015576184,0.9910697734684836,False
30,32,9.726782991492657e-06,0.6502953949638606,0.2577522730008185,False
30,33,-9.521099855192006e-06,-0.996114974304206,0.840400344761611,False
30,34,-7.2184589043899905e-06,-1.2896177516297875,0.9014051860623968,False
30,35,1.893895750981756e-05,2.4440157955660773,0.0072641836439145,False
31,31,2.715073037506955e-07,3.2413896293290763,0.0005951481625658,False
31,32,9.030673936649691e-06,1.8220714684633872,0.0342251834783106,False
31,33,0.0007170399767346,10.853948336996869,1.0277428851385665e-27,True
31,34,7.056342354871958e-08,0.418122016131715,0.337929890444693,False
31,35,1.0653315740682957e-07,2.40466865598986,0.0080954502036822,False
32,32,-1.2125737214319088e-07,-0.6423723146293708,0.7396827291981762,False
32,33,0.000216599102714,6.189241729048012,3.047115651456608e-10,True
32,34,4.0410434110071947e-08,0.0550129169417636,0.4780642011455449,False
32,35,0.0001650736958254,4.929058822351162,4.14509494340328e-07,True
33,33,0.000210396174225,6.522448379739312,3.492738089686395e-11,True
33,34,0.0034787955228239,19.223965456487942,2.3770830260558319e-82,True
33,35,0.0065716374665498,28.46909063773653,4.213911192006196e-177,True
34,34,5.18787928740494e-05,2.321130949120104,0.0101419737339578,False
34,35,0.0001510061847511,3.5771864754473435,0.0001738271016546,False
35,35,3.961420225095935e-05,3.135484957533305,0.0008583689654144,False
